10.000 0.030
20.000 0.198
30.000 0.404
40.000 0.323
50.000 0.211
60.000 0.118
70.000 0.127
80.000 0.105
90.000 0.102
100.000 0.093
110.000 0.086
120.000 0.070
130.000 0.069
140.000 0.055
150.000 0.057
160.000 0.061
170.000 0.056
180.000 0.050
190.000 0.067
200.000 0.067
210.000 0.078
220.000 0.041
230.000 0.045
240.000 0.034
250.000 0.042
260.000 0.037
270.000 0.033
280.000 0.034
290.000 0.031
300.000 0.032
310.000 0.030
320.000 0.028
330.000 0.028
340.000 0.027
350.000 0.024
360.000 0.024
370.000 0.023
380.000 0.022
390.000 0.022
400.000 0.020
410.000 0.019
420.000 0.021
430.000 0.019
440.000 0.016
450.000 0.019
460.000 0.019
470.000 0.017
480.000 0.017
490.000 0.018
500.000 0.017
510.000 0.018
520.000 0.017
530.000 0.017
540.000 0.017
550.000 0.017
560.000 0.015
570.000 0.017
580.000 0.016
590.000 0.016
600.000 0.016
610.000 0.015
620.000 0.014
630.000 0.014
640.000 0.015
650.000 0.014
660.000 0.012
670.000 0.012
680.000 0.013
690.000 0.013
700.000 0.013
710.000 0.012
720.000 0.013
730.000 0.013
740.000 0.012
750.000 0.012
760.000 0.013
770.000 0.011
780.000 0.011
790.000 0.012
800.000 0.010
810.000 0.011
820.000 0.012
830.000 0.012
840.000 0.011
860.000 0.011
880.000 0.010
890.000 0.010
900.000 0.010
910.000 0.009
920.000 0.011
930.000 0.010
940.000 0.010
950.000 0.010
960.000 0.009
970.000 0.009
980.000 0.009
990.000 0.009
1000.000 0.009
